sample_id,map_id,tx_id,ratio,sample_count,nmse,rmse_db,mae_db,time_sec,fig_path
s030_tx70,30,70,0.001,44,0.05950069497798559,8.559297478239886,5.549513270829377,0.325304199999664,kriging_results_of_train\s030_tx70\map30_tx70_ratio0_0010.png
s030_tx72,30,72,0.001,44,0.08109621510971464,8.839449409252435,5.87753973580996,0.3413741000003938,kriging_results_of_train\s030_tx72\map30_tx72_ratio0_0010.png
s030_tx73,30,73,0.001,44,0.0738417688946494,8.267547629418639,5.954175069220942,0.3341608000000633,kriging_results_of_train\s030_tx73\map30_tx73_ratio0_0010.png
s030_tx78,30,78,0.001,44,0.08124363566616331,7.955506696155882,5.008526256322279,0.3318258999997852,kriging_results_of_train\s030_tx78\map30_tx78_ratio0_0010.png
s030_tx79,30,79,0.001,44,0.07546992748773101,8.978937186297001,5.720899503852146,0.3233125000006112,kriging_results_of_train\s030_tx79\map30_tx79_ratio0_0010.png
s034_tx19,34,19,0.001,40,0.10107508604216896,9.082592683867146,6.001737750053646,0.35199740000007296,kriging_results_of_train\s034_tx19\map34_tx19_ratio0_0010.png
s034_tx20,34,20,0.001,40,0.09498628368916007,10.46806317353319,7.4042662446996355,0.32827550000001793,kriging_results_of_train\s034_tx20\map34_tx20_ratio0_0010.png
s034_tx21,34,21,0.001,40,0.09868762889623463,9.879997445817647,6.831586564412322,0.3228495000003022,kriging_results_of_train\s034_tx21\map34_tx21_ratio0_0010.png
s034_tx22,34,22,0.001,40,0.09548947720592449,10.675850160994592,7.746867087359636,0.5876316000003499,kriging_results_of_train\s034_tx22\map34_tx22_ratio0_0010.png
s034_tx29,34,29,0.001,40,0.08230496158333872,9.909647625050168,7.036393226798284,0.29271629999948345,kriging_results_of_train\s034_tx29\map34_tx29_ratio0_0010.png
s034_tx30,34,30,0.001,40,0.09947608787465463,9.048103318810831,5.9495047434133035,0.3120521999999255,kriging_results_of_train\s034_tx30\map34_tx30_ratio0_0010.png
s034_tx36,34,36,0.001,40,0.10586198268200152,9.583304492854303,6.323985729894439,0.3013375000000451,kriging_results_of_train\s034_tx36\map34_tx36_ratio0_0010.png
s034_tx37,34,37,0.001,40,0.10088127540215376,10.210820265082637,6.734867904590114,0.30736549999983254,kriging_results_of_train\s034_tx37\map34_tx37_ratio0_0010.png
s034_tx48,34,48,0.001,40,0.09842452268098885,10.176734297726348,7.482272701997947,0.31633570000030886,kriging_results_of_train\s034_tx48\map34_tx48_ratio0_0010.png
s034_tx49,34,49,0.001,40,0.09439113088059245,10.52787639520748,7.349227609929647,0.3129779000000781,kriging_results_of_train\s034_tx49\map34_tx49_ratio0_0010.png
s034_tx50,34,50,0.001,40,0.10671627002614555,9.906305746407167,6.6923865957041695,0.2790589000005639,kriging_results_of_train\s034_tx50\map34_tx50_ratio0_0010.png
